run	channel	sample	time	fluorescence	category
Run B	FAM	S12	137	2235	S12
Run B	FAM	S12	138	2247	S12
Run B	FAM	S12	139	2259	S12
Run B	FAM	S12	140	2271	S12
Run B	FAM	S12	141	2283	S12
Run B	FAM	S12	142	2294	S12
Run B	FAM	S12	143	2306	S12
Run B	FAM	S12	144	2319	S12
Run B	FAM	S12	145	2330	S12
Run B	FAM	S12	146	2343	S12
Run B	FAM	S12	147	2355	S12
Run B	FAM	S12	148	2366	S12
Run B	FAM	S12	149	2378	S12
Run B	FAM	S12	150	2389	S12
Run B	HEX	S12	1	816	S12
Run B	HEX	S12	2	894	S12
Run B	HEX	S12	3	1060	S12
Run B	HEX	S12	4	1320	S12
Run B	HEX	S12	5	1653	S12
Run B	HEX	S12	6	2036	S12
Run B	HEX	S12	7	2452	S12
Run B	HEX	S12	8	2882	S12
Run B	HEX	S12	9	3306	S12
Run B	HEX	S12	10	3710	S12
Run B	HEX	S12	11	4081	S12
Run B	HEX	S12	12	4416	S12
Run B	HEX	S12	13	4710	S12
Run B	HEX	S12	14	4879	S12
Run B	HEX	S12	15	4880	S12
Run B	HEX	S12	16	4880	S12
Run B	HEX	S12	17	4880	S12
Run B	HEX	S12	18	4880	S12
Run B	HEX	S12	19	4880	S12
Run B	HEX	S12	20	4880	S12
Run B	HEX	S12	21	4880	S12
Run B	HEX	S12	22	4880	S12
Run B	HEX	S12	23	4880	S12
Run B	HEX	S12	24	4880	S12
Run B	HEX	S12	25	4880	S12
Run B	HEX	S12	26	4880	S12
Run B	HEX	S12	27	4880	S12
Run B	HEX	S12	28	4880	S12
Run B	HEX	S12	29	4880	S12
Run B	HEX	S12	30	4880	S12
Run B	HEX	S12	31	4880	S12
Run B	HEX	S12	32	4880	S12
Run B	HEX	S12	33	4880	S12
Run B	HEX	S12	34	4880	S12
Run B	HEX	S12	35	4880	S12
Run B	HEX	S12	36	4880	S12
Run B	HEX	S12	37	4880	S12
Run B	HEX	S12	38	4880	S12
Run B	HEX	S12	39	4880	S12
Run B	HEX	S12	40	4880	S12
Run B	HEX	S12	41	4880	S12
Run B	HEX	S12	42	4880	S12
Run B	HEX	S12	43	4880	S12
Run B	HEX	S12	44	4880	S12
Run B	HEX	S12	45	4880	S12
Run B	HEX	S12	46	4880	S12
Run B	HEX	S12	47	4880	S12
Run B	HEX	S12	48	4880	S12
Run B	HEX	S12	49	4880	S12
Run B	HEX	S12	50	4880	S12
Run B	HEX	S12	51	4880	S12
Run B	HEX	S12	52	4880	S12
Run B	HEX	S12	53	4880	S12
Run B	HEX	S12	54	4880	S12
Run B	HEX	S12	55	4880	S12
Run B	HEX	S12	56	4880	S12
Run B	HEX	S12	57	4880	S12
Run B	HEX	S12	58	4880	S12
Run B	HEX	S12	59	4880	S12
Run B	HEX	S12	60	4880	S12
Run B	HEX	S12	61	4880	S12
Run B	HEX	S12	62	4880	S12
Run B	HEX	S12	63	4880	S12
Run B	HEX	S12	64	4880	S12
Run B	HEX	S12	65	4880	S12
Run B	HEX	S12	66	4880	S12
Run B	HEX	S12	67	4880	S12
Run B	HEX	S12	68	4880	S12
Run B	HEX	S12	69	4880	S12
Run B	HEX	S12	70	4880	S12
Run B	HEX	S12	71	4880	S12
Run B	HEX	S12	72	4880	S12
Run B	HEX	S12	73	4880	S12
Run B	HEX	S12	74	4880	S12
Run B	HEX	S12	75	4880	S12
Run B	HEX	S12	76	4880	S12
Run B	HEX	S12	77	4880	S12
Run B	HEX	S12	78	4880	S12
Run B	HEX	S12	79	4880	S12
Run B	HEX	S12	80	4880	S12
Run B	HEX	S12	81	4880	S12
Run B	HEX	S12	82	4880	S12
Run B	HEX	S12	83	4880	S12
Run B	HEX	S12	84	4880	S12
Run B	HEX	S12	85	4880	S12
Run B	HEX	S12	86	4880	S12
Run B	HEX	S12	87	4880	S12
Run B	HEX	S12	88	4880	S12
Run B	HEX	S12	89	4880	S12
Run B	HEX	S12	90	4880	S12
Run B	HEX	S12	91	4880	S12
Run B	HEX	S12	92	4880	S12
Run B	HEX	S12	93	4880	S12
Run B	HEX	S12	94	4880	S12
Run B	HEX	S12	95	4880	S12
Run B	HEX	S12	96	4880	S12
Run B	HEX	S12	97	4880	S12
Run B	HEX	S12	98	4880	S12
Run B	HEX	S12	99	4880	S12
Run B	HEX	S12	100	4880	S12
Run B	HEX	S12	101	4880	S12
Run B	HEX	S12	102	4880	S12
Run B	HEX	S12	103	4880	S12
Run B	HEX	S12	104	4880	S12
Run B	HEX	S12	105	4880	S12
Run B	HEX	S12	106	4880	S12
Run B	HEX	S12	107	4880	S12
Run B	HEX	S12	108	4880	S12
Run B	HEX	S12	109	4880	S12
Run B	HEX	S12	110	4880	S12
Run B	HEX	S12	111	4880	S12
Run B	HEX	S12	112	4880	S12
Run B	HEX	S12	113	4880	S12
Run B	HEX	S12	114	4880	S12
Run B	HEX	S12	115	4880	S12
Run B	HEX	S12	116	4880	S12
Run B	HEX	S12	117	4880	S12
Run B	HEX	S12	118	4880	S12
Run B	HEX	S12	119	4880	S12
Run B	HEX	S12	120	4880	S12
Run B	HEX	S12	121	4880	S12
Run B	HEX	S12	122	4880	S12
Run B	HEX	S12	123	4880	S12
Run B	HEX	S12	124	4880	S12
Run B	HEX	S12	125	4880	S12
Run B	HEX	S12	126	4880	S12
Run B	HEX	S12	127	4880	S12
Run B	HEX	S12	128	4880	S12
Run B	HEX	S12	129	4880	S12
Run B	HEX	S12	130	4880	S12
Run B	HEX	S12	131	4880	S12
Run B	HEX	S12	132	4880	S12
Run B	HEX	S12	133	4880	S12
Run B	HEX	S12	134	4880	S12
Run B	HEX	S12	135	4880	S12
Run B	HEX	S12	136	4880	S12
Run B	HEX	S12	137	4880	S12
Run B	HEX	S12	138	4880	S12
Run B	HEX	S12	139	4880	S12
Run B	HEX	S12	140	4880	S12
Run B	HEX	S12	141	4880	S12
Run B	HEX	S12	142	4880	S12
Run B	HEX	S12	143	4880	S12
Run B	HEX	S12	144	4880	S12
Run B	HEX	S12	145	4880	S12
Run B	HEX	S12	146	4880	S12
Run B	HEX	S12	147	4880	S12
Run B	HEX	S12	148	4880	S12
Run B	HEX	S12	149	4880	S12
Run B	HEX	S12	150	4880	S12
Run B	FAM	positive_control	1	385	positive_control
Run B	FAM	positive_control	2	394	positive_control
Run B	FAM	positive_control	3	424	positive_control
Run B	FAM	positive_control	4	477	positive_control
Run B	FAM	positive_control	5	550	positive_control
Run B	FAM	positive_control	6	640	positive_control
Run B	FAM	positive_control	7	743	positive_control
Run B	FAM	positive_control	8	856	positive_control
Run B	FAM	positive_control	9	974	positive_control
Run B	FAM	positive_control	10	1098	positive_control
Run B	FAM	positive_control	11	1223	positive_control
Run B	FAM	positive_control	12	1350	positive_control
Run B	FAM	positive_control	13	1479	positive_control
Run B	FAM	positive_control	14	1607	positive_control
Run B	FAM	positive_control	15	1734	positive_control
Run B	FAM	positive_control	16	1862	positive_control
Run B	FAM	positive_control	17	1987	positive_control
Run B	FAM	positive_control	18	2112	positive_control
Run B	FAM	positive_control	19	2236	positive_control
Run B	FAM	positive_control	20	2358	positive_control
Run B	FAM	positive_control	21	2478	positive_control
Run B	FAM	positive_control	22	2596	positive_control
Run B	FAM	positive_control	23	2712	positive_control
Run B	FAM	positive_control	24	2827	positive_control
Run B	FAM	positive_control	25	2940	positive_control
Run B	FAM	positive_control	26	3050	positive_control
Run B	FAM	positive_control	27	3159	positive_control
Run B	FAM	positive_control	28	3266	positive_control
Run B	FAM	positive_control	29	3370	positive_control
Run B	FAM	positive_control	30	3473	positive_control
Run B	FAM	positive_control	31	3572	positive_control
Run B	FAM	positive_control	32	3671	positive_control
Run B	FAM	positive_control	33	3768	positive_control
Run B	FAM	positive_control	34	3863	positive_control
Run B	FAM	positive_control	35	3955	positive_control
Run B	FAM	positive_control	36	4046	positive_control
Run B	FAM	positive_control	37	4135	positive_control
Run B	FAM	positive_control	38	4222	positive_control
Run B	FAM	positive_control	39	4307	positive_control
Run B	FAM	positive_control	40	4391	positive_control
Run B	FAM	positive_control	41	4473	positive_control
Run B	FAM	positive_control	42	4553	positive_control
Run B	FAM	positive_control	43	4632	positive_control
Run B	FAM	positive_control	44	4708	positive_control
Run B	FAM	positive_control	45	4783	positive_control
Run B	FAM	positive_control	46	4852	positive_control
Run B	FAM	positive_control	47	4853	positive_control
Run B	FAM	positive_control	48	4853	positive_control
Run B	FAM	positive_control	49	4853	positive_control
Run B	FAM	positive_control	50	4853	positive_control
Run B	FAM	positive_control	51	4853	positive_control
Run B	FAM	positive_control	52	4853	positive_control
Run B	FAM	positive_control	53	4853	positive_control
Run B	FAM	positive_control	54	4853	positive_control
Run B	FAM	positive_control	55	4853	positive_control
Run B	FAM	positive_control	56	4853	positive_control
Run B	FAM	positive_control	57	4853	positive_control
Run B	FAM	positive_control	58	4853	positive_control
Run B	FAM	positive_control	59	4853	positive_control
Run B	FAM	positive_control	60	4853	positive_control
Run B	FAM	positive_control	61	4853	positive_control
Run B	FAM	positive_control	62	4853	positive_control
Run B	FAM	positive_control	63	4853	positive_control
Run B	FAM	positive_control	64	4853	positive_control
Run B	FAM	positive_control	65	4853	positive_control
Run B	FAM	positive_control	66	4853	positive_control
Run B	FAM	positive_control	67	4853	positive_control
Run B	FAM	positive_control	68	4853	positive_control
Run B	FAM	positive_control	69	4853	positive_control
Run B	FAM	positive_control	70	4853	positive_control
Run B	FAM	positive_control	71	4854	positive_control
Run B	FAM	positive_control	72	4854	positive_control
Run B	FAM	positive_control	73	4853	positive_control
Run B	FAM	positive_control	74	4853	positive_control
Run B	FAM	positive_control	75	4853	positive_control
Run B	FAM	positive_control	76	4854	positive_control
Run B	FAM	positive_control	77	4854	positive_control
Run B	FAM	positive_control	78	4854	positive_control
Run B	FAM	positive_control	79	4853	positive_control
Run B	FAM	positive_control	80	4853	positive_control
Run B	FAM	positive_control	81	4854	positive_control
Run B	FAM	positive_control	82	4854	positive_control
Run B	FAM	positive_control	83	4853	positive_control
Run B	FAM	positive_control	84	4854	positive_control
Run B	FAM	positive_control	85	4854	positive_control
Run B	FAM	positive_control	86	4854	positive_control
Run B	FAM	positive_control	87	4854	positive_control
Run B	FAM	positive_control	88	4854	positive_control
Run B	FAM	positive_control	89	4854	positive_control
Run B	FAM	positive_control	90	4854	positive_control
Run B	FAM	positive_control	91	4854	positive_control
Run B	FAM	positive_control	92	4854	positive_control
Run B	FAM	positive_control	93	4854	positive_control
Run B	FAM	positive_control	94	4854	positive_control
Run B	FAM	positive_control	95	4854	positive_control
Run B	FAM	positive_control	96	4854	positive_control
Run B	FAM	positive_control	97	4854	positive_control
Run B	FAM	positive_control	98	4854	positive_control
Run B	FAM	positive_control	99	4854	positive_control
Run B	FAM	positive_control	100	4854	positive_control
Run B	FAM	positive_control	101	4854	positive_control
Run B	FAM	positive_control	102	4854	positive_control
Run B	FAM	positive_control	103	4854	positive_control
Run B	FAM	positive_control	104	4854	positive_control
Run B	FAM	positive_control	105	4854	positive_control
Run B	FAM	positive_control	106	4854	positive_control
Run B	FAM	positive_control	107	4854	positive_control
Run B	FAM	positive_control	108	4854	positive_control
Run B	FAM	positive_control	109	4854	positive_control
Run B	FAM	positive_control	110	4853	positive_control
Run B	FAM	positive_control	111	4854	positive_control
Run B	FAM	positive_control	112	4854	positive_control
Run B	FAM	positive_control	113	4854	positive_control
Run B	FAM	positive_control	114	4854	positive_control
Run B	FAM	positive_control	115	4854	positive_control
Run B	FAM	positive_control	116	4854	positive_control
Run B	FAM	positive_control	117	4854	positive_control
Run B	FAM	positive_control	118	4854	positive_control
Run B	FAM	positive_control	119	4854	positive_control
Run B	FAM	positive_control	120	4854	positive_control
Run B	FAM	positive_control	121	4853	positive_control
Run B	FAM	positive_control	122	4854	positive_control
Run B	FAM	positive_control	123	4854	positive_control
Run B	FAM	positive_control	124	4854	positive_control
Run B	FAM	positive_control	125	4853	positive_control
Run B	FAM	positive_control	126	4854	positive_control
Run B	FAM	positive_control	127	4854	positive_control
Run B	FAM	positive_control	128	4854	positive_control
Run B	FAM	positive_control	129	4854	positive_control
Run B	FAM	positive_control	130	4854	positive_control
Run B	FAM	positive_control	131	4854	positive_control
Run B	FAM	positive_control	132	4854	positive_control
Run B	FAM	positive_control	133	4854	positive_control
Run B	FAM	positive_control	134	4854	positive_control
Run B	FAM	positive_control	135	4854	positive_control
Run B	FAM	positive_control	136	4854	positive_control
Run B	FAM	positive_control	137	4854	positive_control
Run B	FAM	positive_control	138	4854	positive_control
Run B	FAM	positive_control	139	4854	positive_control
Run B	FAM	positive_control	140	4854	positive_control
Run B	FAM	positive_control	141	4854	positive_control
Run B	FAM	positive_control	142	4854	positive_control
Run B	FAM	positive_control	143	4854	positive_control
Run B	FAM	positive_control	144	4854	positive_control
Run B	FAM	positive_control	145	4854	positive_control
Run B	FAM	positive_control	146	4854	positive_control
Run B	FAM	positive_control	147	4854	positive_control
Run B	FAM	positive_control	148	4854	positive_control
Run B	FAM	positive_control	149	4854	positive_control
Run B	FAM	positive_control	150	4854	positive_control
Run B	HEX	positive_control	1	579	positive_control
Run B	HEX	positive_control	2	600	positive_control
Run B	HEX	positive_control	3	646	positive_control
Run B	HEX	positive_control	4	721	positive_control
Run B	HEX	positive_control	5	826	positive_control
Run B	HEX	positive_control	6	957	positive_control
Run B	HEX	positive_control	7	1113	positive_control
Run B	HEX	positive_control	8	1290	positive_control
Run B	HEX	positive_control	9	1484	positive_control
Run B	HEX	positive_control	10	1694	positive_control
Run B	HEX	positive_control	11	1915	positive_control
Run B	HEX	positive_control	12	2143	positive_control
Run B	HEX	positive_control	13	2376	positive_control
Run B	HEX	positive_control	14	2610	positive_control
Run B	HEX	positive_control	15	2842	positive_control
Run B	HEX	positive_control	16	3070	positive_control
Run B	HEX	positive_control	17	3292	positive_control
Run B	HEX	positive_control	18	3504	positive_control
Run B	HEX	positive_control	19	3707	positive_control
Run B	HEX	positive_control	20	3898	positive_control
Run B	HEX	positive_control	21	4077	positive_control
Run B	HEX	positive_control	22	4243	positive_control
Run B	HEX	positive_control	23	4398	positive_control
Run B	HEX	positive_control	24	4539	positive_control
Run B	HEX	positive_control	25	4668	positive_control
Run B	HEX	positive_control	26	4787	positive_control
Run B	HEX	positive_control	27	4879	positive_control
Run B	HEX	positive_control	28	4879	positive_control
Run B	HEX	positive_control	29	4880	positive_control
Run B	HEX	positive_control	30	4880	positive_control
Run B	HEX	positive_control	31	4880	positive_control
Run B	HEX	positive_control	32	4880	positive_control
Run B	HEX	positive_control	33	4880	positive_control
Run B	HEX	positive_control	34	4880	positive_control
Run B	HEX	positive_control	35	4880	positive_control
Run B	HEX	positive_control	36	4880	positive_control
Run B	HEX	positive_control	37	4880	positive_control
Run B	HEX	positive_control	38	4880	positive_control
Run B	HEX	positive_control	39	4880	positive_control
Run B	HEX	positive_control	40	4880	positive_control
Run B	HEX	positive_control	41	4880	positive_control
Run B	HEX	positive_control	42	4880	positive_control
Run B	HEX	positive_control	43	4880	positive_control
Run B	HEX	positive_control	44	4880	positive_control
Run B	HEX	positive_control	45	4880	positive_control
Run B	HEX	positive_control	46	4880	positive_control
Run B	HEX	positive_control	47	4880	positive_control
Run B	HEX	positive_control	48	4880	positive_control
Run B	HEX	positive_control	49	4880	positive_control
Run B	HEX	positive_control	50	4880	positive_control
Run B	HEX	positive_control	51	4880	positive_control
Run B	HEX	positive_control	52	4880	positive_control
Run B	HEX	positive_control	53	4880	positive_control
Run B	HEX	positive_control	54	4880	positive_control
Run B	HEX	positive_control	55	4880	positive_control
Run B	HEX	positive_control	56	4880	positive_control
Run B	HEX	positive_control	57	4880	positive_control
Run B	HEX	positive_control	58	4880	positive_control
Run B	HEX	positive_control	59	4880	positive_control
Run B	HEX	positive_control	60	4880	positive_control
Run B	HEX	positive_control	61	4880	positive_control
Run B	HEX	positive_control	62	4880	positive_control
Run B	HEX	positive_control	63	4880	positive_control
Run B	HEX	positive_control	64	4880	positive_control
Run B	HEX	positive_control	65	4880	positive_control
Run B	HEX	positive_control	66	4880	positive_control
Run B	HEX	positive_control	67	4880	positive_control
Run B	HEX	positive_control	68	4880	positive_control
Run B	HEX	positive_control	69	4880	positive_control
Run B	HEX	positive_control	70	4880	positive_control
Run B	HEX	positive_control	71	4880	positive_control
Run B	HEX	positive_control	72	4880	positive_control
Run B	HEX	positive_control	73	4880	positive_control
Run B	HEX	positive_control	74	4880	positive_control
Run B	HEX	positive_control	75	4880	positive_control
Run B	HEX	positive_control	76	4880	positive_control
Run B	HEX	positive_control	77	4880	positive_control
Run B	HEX	positive_control	78	4880	positive_control
Run B	HEX	positive_control	79	4880	positive_control
Run B	HEX	positive_control	80	4880	positive_control
Run B	HEX	positive_control	81	4880	positive_control
Run B	HEX	positive_control	82	4880	positive_control
Run B	HEX	positive_control	83	4880	positive_control
Run B	HEX	positive_control	84	4880	positive_control
Run B	HEX	positive_control	85	4880	positive_control
Run B	HEX	positive_control	86	4880	positive_control
Run B	HEX	positive_control	87	4880	positive_control
Run B	HEX	positive_control	88	4880	positive_control
Run B	HEX	positive_control	89	4880	positive_control
Run B	HEX	positive_control	90	4880	positive_control
Run B	HEX	positive_control	91	4880	positive_control
Run B	HEX	positive_control	92	4880	positive_control
Run B	HEX	positive_control	93	4880	positive_control
Run B	HEX	positive_control	94	4880	positive_control
Run B	HEX	positive_control	95	4880	positive_control
Run B	HEX	positive_control	96	4880	positive_control
Run B	HEX	positive_control	97	4880	positive_control
Run B	HEX	positive_control	98	4880	positive_control
Run B	HEX	positive_control	99	4880	positive_control
Run B	HEX	positive_control	100	4880	positive_control
Run B	HEX	positive_control	101	4880	positive_control
Run B	HEX	positive_control	102	4880	positive_control
Run B	HEX	positive_control	103	4880	positive_control
Run B	HEX	positive_control	104	4880	positive_control
Run B	HEX	positive_control	105	4880	positive_control
Run B	HEX	positive_control	106	4880	positive_control
Run B	HEX	positive_control	107	4880	positive_control
Run B	HEX	positive_control	108	4880	positive_control
Run B	HEX	positive_control	109	4880	positive_control
Run B	HEX	positive_control	110	4880	positive_control
Run B	HEX	positive_control	111	4880	positive_control
Run B	HEX	positive_control	112	4880	positive_control
Run B	HEX	positive_control	113	4880	positive_control
Run B	HEX	positive_control	114	4880	positive_control
Run B	HEX	positive_control	115	4880	positive_control
Run B	HEX	positive_control	116	4880	positive_control
Run B	HEX	positive_control	117	4880	positive_control
Run B	HEX	positive_control	118	4880	positive_control
Run B	HEX	positive_control	119	4880	positive_control
Run B	HEX	positive_control	120	4880	positive_control
Run B	HEX	positive_control	121	4880	positive_control
Run B	HEX	positive_control	122	4880	positive_control
Run B	HEX	positive_control	123	4880	positive_control
Run B	HEX	positive_control	124	4880	positive_control
Run B	HEX	positive_control	125	4880	positive_control
Run B	HEX	positive_control	126	4880	positive_control
Run B	HEX	positive_control	127	4880	positive_control
Run B	HEX	positive_control	128	4880	positive_control
Run B	HEX	positive_control	129	4880	positive_control
Run B	HEX	positive_control	130	4880	positive_control
Run B	HEX	positive_control	131	4880	positive_control
Run B	HEX	positive_control	132	4880	positive_control
Run B	HEX	positive_control	133	4880	positive_control
Run B	HEX	positive_control	134	4880	positive_control
Run B	HEX	positive_control	135	4880	positive_control
Run B	HEX	positive_control	136	4880	positive_control
Run B	HEX	positive_control	137	4880	positive_control
Run B	HEX	positive_control	138	4880	positive_control
Run B	HEX	positive_control	139	4880	positive_control
Run B	HEX	positive_control	140	4880	positive_control
Run B	HEX	positive_control	141	4880	positive_control
Run B	HEX	positive_control	142	4880	positive_control
Run B	HEX	positive_control	143	4880	positive_control
Run B	HEX	positive_control	144	4880	positive_control
Run B	HEX	positive_control	145	4880	positive_control
Run B	HEX	positive_control	146	4880	positive_control
Run B	HEX	positive_control	147	4880	positive_control
Run B	HEX	positive_control	148	4880	positive_control
Run B	HEX	positive_control	149	4880	positive_control
Run B	HEX	positive_control	150	4880	positive_control
Run B	FAM	NTC	1	421	NTC
Run B	FAM	NTC	2	414	NTC
Run B	FAM	NTC	3	410	NTC
Run B	FAM	NTC	4	408	NTC
Run B	FAM	NTC	5	406	NTC
Run B	FAM	NTC	6	405	NTC
Run B	FAM	NTC	7	404	NTC
Run B	FAM	NTC	8	403	NTC
Run B	FAM	NTC	9	403	NTC
Run B	FAM	NTC	10	402	NTC
Run B	FAM	NTC	11	402	NTC
Run B	FAM	NTC	12	401	NTC
Run B	FAM	NTC	13	401	NTC
Run B	FAM	NTC	14	401	NTC
Run B	FAM	NTC	15	400	NTC
Run B	FAM	NTC	16	400	NTC
Run B	FAM	NTC	17	400	NTC
Run B	FAM	NTC	18	400	NTC
Run B	FAM	NTC	19	400	NTC
Run B	FAM	NTC	20	400	NTC
Run B	FAM	NTC	21	400	NTC
Run B	FAM	NTC	22	400	NTC
Run B	FAM	NTC	23	400	NTC
Run B	FAM	NTC	24	400	NTC
Run B	FAM	NTC	25	400	NTC
Run B	FAM	NTC	26	400	NTC
Run B	FAM	NTC	27	400	NTC
Run B	FAM	NTC	28	400	NTC
Run B	FAM	NTC	29	400	NTC
Run B	FAM	NTC	30	400	NTC
Run B	FAM	NTC	31	400	NTC
Run B	FAM	NTC	32	400	NTC
Run B	FAM	NTC	33	400	NTC
Run B	FAM	NTC	34	400	NTC
Run B	FAM	NTC	35	400	NTC
Run B	FAM	NTC	36	401	NTC
Run B	FAM	NTC	37	401	NTC
Run B	FAM	NTC	38	401	NTC
Run B	FAM	NTC	39	401	NTC
Run B	FAM	NTC	40	401	NTC
Run B	FAM	NTC	41	401	NTC
Run B	FAM	NTC	42	401	NTC
Run B	FAM	NTC	43	402	NTC
Run B	FAM	NTC	44	402	NTC
Run B	FAM	NTC	45	402	NTC
Run B	FAM	NTC	46	402	NTC
Run B	FAM	NTC	47	402	NTC
Run B	FAM	NTC	48	403	NTC
Run B	FAM	NTC	49	403	NTC
Run B	FAM	NTC	50	403	NTC
Run B	FAM	NTC	51	403	NTC
Run B	FAM	NTC	52	404	NTC
Run B	FAM	NTC	53	404	NTC
Run B	FAM	NTC	54	404	NTC
Run B	FAM	NTC	55	404	NTC
Run B	FAM	NTC	56	405	NTC
Run B	FAM	NTC	57	405	NTC
Run B	FAM	NTC	58	405	NTC
Run B	FAM	NTC	59	405	NTC
Run B	FAM	NTC	60	406	NTC
Run B	FAM	NTC	61	406	NTC
Run B	FAM	NTC	62	406	NTC
Run B	FAM	NTC	63	407	NTC
Run B	FAM	NTC	64	407	NTC
Run B	FAM	NTC	65	407	NTC
Run B	FAM	NTC	66	407	NTC
Run B	FAM	NTC	67	408	NTC
Run B	FAM	NTC	68	408	NTC
Run B	FAM	NTC	69	408	NTC
Run B	FAM	NTC	70	409	NTC
Run B	FAM	NTC	71	409	NTC
Run B	FAM	NTC	72	409	NTC
Run B	FAM	NTC	73	410	NTC
Run B	FAM	NTC	74	410	NTC
Run B	FAM	NTC	75	410	NTC
Run B	FAM	NTC	76	411	NTC
Run B	FAM	NTC	77	411	NTC
Run B	FAM	NTC	78	411	NTC
Run B	FAM	NTC	79	412	NTC
Run B	FAM	NTC	80	412	NTC
Run B	FAM	NTC	81	412	NTC
Run B	FAM	NTC	82	413	NTC
Run B	FAM	NTC	83	413	NTC
Run B	FAM	NTC	84	413	NTC
Run B	FAM	NTC	85	414	NTC
Run B	FAM	NTC	86	414	NTC
Run B	FAM	NTC	87	414	NTC
Run B	FAM	NTC	88	415	NTC
Run B	FAM	NTC	89	415	NTC
Run B	FAM	NTC	90	415	NTC
Run B	FAM	NTC	91	416	NTC
Run B	FAM	NTC	92	416	NTC
Run B	FAM	NTC	93	416	NTC
Run B	FAM	NTC	94	417	NTC
Run B	FAM	NTC	95	417	NTC
Run B	FAM	NTC	96	418	NTC
Run B	FAM	NTC	97	418	NTC
Run B	FAM	NTC	98	418	NTC
Run B	FAM	NTC	99	419	NTC
Run B	FAM	NTC	100	419	NTC
Run B	FAM	NTC	101	419	NTC
Run B	FAM	NTC	102	420	NTC
Run B	FAM	NTC	103	420	NTC
Run B	FAM	NTC	104	420	NTC
Run B	FAM	NTC	105	421	NTC
Run B	FAM	NTC	106	421	NTC
Run B	FAM	NTC	107	422	NTC
Run B	FAM	NTC	108	422	NTC
Run B	FAM	NTC	109	422	NTC
Run B	FAM	NTC	110	423	NTC
Run B	FAM	NTC	111	423	NTC
Run B	FAM	NTC	112	424	NTC
Run B	FAM	NTC	113	424	NTC
Run B	FAM	NTC	114	424	NTC
Run B	FAM	NTC	115	425	NTC
Run B	FAM	NTC	116	425	NTC
Run B	FAM	NTC	117	425	NTC
Run B	FAM	NTC	118	426	NTC
Run B	FAM	NTC	119	426	NTC
Run B	FAM	NTC	120	427	NTC
Run B	FAM	NTC	121	427	NTC
Run B	FAM	NTC	122	427	NTC
Run B	FAM	NTC	123	428	NTC
Run B	FAM	NTC	124	428	NTC
Run B	FAM	NTC	125	429	NTC
Run B	FAM	NTC	126	429	NTC
Run B	FAM	NTC	127	429	NTC
Run B	FAM	NTC	128	430	NTC
Run B	FAM	NTC	129	430	NTC
Run B	FAM	NTC	130	432	NTC
Run B	FAM	NTC	131	432	NTC
Run B	FAM	NTC	132	432	NTC
Run B	FAM	NTC	133	433	NTC
Run B	FAM	NTC	134	433	NTC
Run B	FAM	NTC	135	434	NTC
Run B	FAM	NTC	136	434	NTC
Run B	FAM	NTC	137	434	NTC
Run B	FAM	NTC	138	435	NTC
Run B	FAM	NTC	139	435	NTC
Run B	FAM	NTC	140	436	NTC
Run B	FAM	NTC	141	436	NTC
Run B	FAM	NTC	142	436	NTC
Run B	FAM	NTC	143	437	NTC
Run B	FAM	NTC	144	437	NTC
Run B	FAM	NTC	145	438	NTC
Run B	FAM	NTC	146	438	NTC
Run B	FAM	NTC	147	438	NTC
Run B	FAM	NTC	148	439	NTC
Run B	FAM	NTC	149	439	NTC
Run B	FAM	NTC	150	440	NTC
Run B	HEX	NTC	1	597	NTC
Run B	HEX	NTC	2	596	NTC
Run B	HEX	NTC	3	594	NTC
Run B	HEX	NTC	4	594	NTC
Run B	HEX	NTC	5	594	NTC
Run B	HEX	NTC	6	594	NTC
Run B	HEX	NTC	7	594	NTC
Run B	HEX	NTC	8	594	NTC
Run B	HEX	NTC	9	594	NTC
Run B	HEX	NTC	10	594	NTC
Run B	HEX	NTC	11	594	NTC
Run B	HEX	NTC	12	594	NTC
Run B	HEX	NTC	13	595	NTC
Run B	HEX	NTC	14	595	NTC
Run B	HEX	NTC	15	595	NTC
Run B	HEX	NTC	16	595	NTC
Run B	HEX	NTC	17	596	NTC
Run B	HEX	NTC	18	596	NTC
Run B	HEX	NTC	19	596	NTC
Run B	HEX	NTC	20	597	NTC
Run B	HEX	NTC	21	597	NTC
Run B	HEX	NTC	22	597	NTC
Run B	HEX	NTC	23	597	NTC
Run B	HEX	NTC	24	598	NTC
Run B	HEX	NTC	25	598	NTC
Run B	HEX	NTC	26	599	NTC
Run B	HEX	NTC	27	599	NTC
Run B	HEX	NTC	28	599	NTC
Run B	HEX	NTC	29	600	NTC
Run B	HEX	NTC	30	600	NTC
Run B	HEX	NTC	31	600	NTC
Run B	HEX	NTC	32	601	NTC
Run B	HEX	NTC	33	601	NTC
Run B	HEX	NTC	34	601	NTC
Run B	HEX	NTC	35	602	NTC
Run B	HEX	NTC	36	602	NTC
Run B	HEX	NTC	37	603	NTC
Run B	HEX	NTC	38	603	NTC
Run B	HEX	NTC	39	604	NTC
Run B	HEX	NTC	40	604	NTC
Run B	HEX	NTC	41	604	NTC
Run B	HEX	NTC	42	605	NTC
Run B	HEX	NTC	43	605	NTC
Run B	HEX	NTC	44	606	NTC
Run B	HEX	NTC	45	606	NTC
Run B	HEX	NTC	46	607	NTC
Run B	HEX	NTC	47	607	NTC
Run B	HEX	NTC	48	608	NTC
Run B	HEX	NTC	49	608	NTC
